participant,group,labelled,target,item,trial,basic_n,contrast_n,sub_n,sup_n,other_n,basic_prop,contrast_prop,sub_prop,sup_prop,other_prop,coding
c0f4d1afd9d1cc00a8f683f2284eadc4,B,FALSE,label2,animal,critical,3,2,2,1,0,1,1,1,0.2,0,Other
c0f4d1afd9d1cc00a8f683f2284eadc4,B,FALSE,label1,beast,critical,3,2,2,2,0,1,1,1,0.4,0,Other
c0f4d1afd9d1cc00a8f683f2284eadc4,B,TRUE,label2,electronics,critical,0,0,1,0,0,0,0,0.5,0,0,Other
c0f4d1afd9d1cc00a8f683f2284eadc4,B,TRUE,label1,fruit,critical,0,1,0,2,0,0,0.5,0,0.4,0,Other
c0f4d1afd9d1cc00a8f683f2284eadc4,B,FALSE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
c0f4d1afd9d1cc00a8f683f2284eadc4,B,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
c0f4d1afd9d1cc00a8f683f2284eadc4,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
c0f4d1afd9d1cc00a8f683f2284eadc4,B,TRUE,label1,vehicle,critical,0,2,0,0,0,0,1,0,0,0,Other
b423dc04379c46ece861d12beeb3b62e,C,TRUE,label1,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
b423dc04379c46ece861d12beeb3b62e,C,FALSE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
b423dc04379c46ece861d12beeb3b62e,C,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
b423dc04379c46ece861d12beeb3b62e,C,FALSE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
b423dc04379c46ece861d12beeb3b62e,C,TRUE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
b423dc04379c46ece861d12beeb3b62e,C,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
b423dc04379c46ece861d12beeb3b62e,C,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
b423dc04379c46ece861d12beeb3b62e,C,FALSE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
04ac69ff925d3929ad20bb53cdb584d1,A,TRUE,label1,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
04ac69ff925d3929ad20bb53cdb584d1,A,TRUE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
04ac69ff925d3929ad20bb53cdb584d1,A,FALSE,label1,electronics,critical,3,2,2,0,0,1,1,1,0,0,Basic
04ac69ff925d3929ad20bb53cdb584d1,A,FALSE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
04ac69ff925d3929ad20bb53cdb584d1,A,TRUE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
04ac69ff925d3929ad20bb53cdb584d1,A,TRUE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
04ac69ff925d3929ad20bb53cdb584d1,A,FALSE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
04ac69ff925d3929ad20bb53cdb584d1,A,FALSE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3945f62ca0da6d6a029f6c8869c2261e,B,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
3945f62ca0da6d6a029f6c8869c2261e,B,FALSE,label1,beast,critical,3,2,2,0,0,1,1,1,0,0,Basic
3945f62ca0da6d6a029f6c8869c2261e,B,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3945f62ca0da6d6a029f6c8869c2261e,B,TRUE,label1,fruit,critical,1,0,2,0,0,0.3333333333333333,0,1,0,0,Subordinate
3945f62ca0da6d6a029f6c8869c2261e,B,FALSE,label2,furniture,critical,3,2,2,0,0,1,1,1,0,0,Basic
3945f62ca0da6d6a029f6c8869c2261e,B,FALSE,label1,light,critical,0,2,2,0,0,0,1,1,0,0,Basic
3945f62ca0da6d6a029f6c8869c2261e,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3945f62ca0da6d6a029f6c8869c2261e,B,TRUE,label1,vehicle,critical,3,0,1,0,0,1,0,0.5,0,0,Other
20e969ca737e75c4c9c5be3ec87d8e24,C,TRUE,label1,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
20e969ca737e75c4c9c5be3ec87d8e24,C,FALSE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
20e969ca737e75c4c9c5be3ec87d8e24,C,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
20e969ca737e75c4c9c5be3ec87d8e24,C,FALSE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
20e969ca737e75c4c9c5be3ec87d8e24,C,TRUE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
20e969ca737e75c4c9c5be3ec87d8e24,C,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
20e969ca737e75c4c9c5be3ec87d8e24,C,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
20e969ca737e75c4c9c5be3ec87d8e24,C,FALSE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f10dfcc620ad3ddbfc593483dd543594,D,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
f10dfcc620ad3ddbfc593483dd543594,D,TRUE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f10dfcc620ad3ddbfc593483dd543594,D,FALSE,label1,electronics,critical,0,2,2,0,0,0,1,1,0,0,Basic
f10dfcc620ad3ddbfc593483dd543594,D,TRUE,label1,fruit,critical,3,2,2,0,0,1,1,1,0,0,Basic
f10dfcc620ad3ddbfc593483dd543594,D,FALSE,label2,furniture,critical,3,2,2,0,0,1,1,1,0,0,Basic
f10dfcc620ad3ddbfc593483dd543594,D,TRUE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f10dfcc620ad3ddbfc593483dd543594,D,FALSE,label1,vegetable,critical,3,2,2,0,0,1,1,1,0,0,Basic
f10dfcc620ad3ddbfc593483dd543594,D,TRUE,label1,vehicle,critical,3,0,2,0,0,1,0,1,0,0,Subordinate
fd0ccb518d33cef385b803f334e11c0f,A,TRUE,label1,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd0ccb518d33cef385b803f334e11c0f,A,TRUE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd0ccb518d33cef385b803f334e11c0f,A,FALSE,label1,electronics,critical,2,2,2,0,0,0.6666666666666666,1,1,0,0,Basic
fd0ccb518d33cef385b803f334e11c0f,A,FALSE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd0ccb518d33cef385b803f334e11c0f,A,TRUE,label1,furniture,critical,1,0,2,0,0,0.3333333333333333,0,1,0,0,Subordinate
fd0ccb518d33cef385b803f334e11c0f,A,TRUE,label2,light,critical,0,1,2,0,0,0,0.5,1,0,0,Other
fd0ccb518d33cef385b803f334e11c0f,A,FALSE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd0ccb518d33cef385b803f334e11c0f,A,FALSE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6ba8f91e26b45879186a303b1524e8b3,B,FALSE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6ba8f91e26b45879186a303b1524e8b3,B,FALSE,label1,beast,critical,3,2,2,2,0,1,1,1,0.4,0,Other
6ba8f91e26b45879186a303b1524e8b3,B,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6ba8f91e26b45879186a303b1524e8b3,B,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6ba8f91e26b45879186a303b1524e8b3,B,FALSE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6ba8f91e26b45879186a303b1524e8b3,B,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6ba8f91e26b45879186a303b1524e8b3,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6ba8f91e26b45879186a303b1524e8b3,B,TRUE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f9ee20c03c38951c926cb11f6a35a1a4,B,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
f9ee20c03c38951c926cb11f6a35a1a4,B,FALSE,label1,beast,critical,3,2,2,0,0,1,1,1,0,0,Basic
f9ee20c03c38951c926cb11f6a35a1a4,B,TRUE,label2,electronics,critical,0,0,1,0,0,0,0,0.5,0,0,Other
f9ee20c03c38951c926cb11f6a35a1a4,B,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f9ee20c03c38951c926cb11f6a35a1a4,B,FALSE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f9ee20c03c38951c926cb11f6a35a1a4,B,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f9ee20c03c38951c926cb11f6a35a1a4,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
f9ee20c03c38951c926cb11f6a35a1a4,B,TRUE,label1,vehicle,critical,2,0,2,0,0,0.6666666666666666,0,1,0,0,Subordinate
4e41c941665a26bbfafd42844d6493c7,D,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
4e41c941665a26bbfafd42844d6493c7,D,TRUE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
4e41c941665a26bbfafd42844d6493c7,D,FALSE,label1,electronics,critical,0,2,2,0,0,0,1,1,0,0,Basic
4e41c941665a26bbfafd42844d6493c7,D,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
4e41c941665a26bbfafd42844d6493c7,D,FALSE,label2,furniture,critical,3,2,2,0,0,1,1,1,0,0,Basic
4e41c941665a26bbfafd42844d6493c7,D,TRUE,label2,light,critical,0,2,2,0,0,0,1,1,0,0,Basic
4e41c941665a26bbfafd42844d6493c7,D,FALSE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
4e41c941665a26bbfafd42844d6493c7,D,TRUE,label1,vehicle,critical,3,0,2,0,0,1,0,1,0,0,Subordinate
013d9f26300538304abd1f8d4a059967,B,FALSE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
013d9f26300538304abd1f8d4a059967,B,FALSE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
013d9f26300538304abd1f8d4a059967,B,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
013d9f26300538304abd1f8d4a059967,B,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
013d9f26300538304abd1f8d4a059967,B,FALSE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
013d9f26300538304abd1f8d4a059967,B,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
013d9f26300538304abd1f8d4a059967,B,TRUE,label2,vegetable,critical,0,0,1,0,0,0,0,0.5,0,0,Other
013d9f26300538304abd1f8d4a059967,B,TRUE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,FALSE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,FALSE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,FALSE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
fd22a06c80c2f107a1d9b4828172c606,B,TRUE,label1,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3d8ba174aa2bd5e81d23e4444ef7db96,A,TRUE,label1,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3d8ba174aa2bd5e81d23e4444ef7db96,A,TRUE,label2,beast,critical,1,0,2,0,0,0.3333333333333333,0,1,0,0,Subordinate
3d8ba174aa2bd5e81d23e4444ef7db96,A,FALSE,label1,electronics,critical,0,2,1,0,0,0,1,0.5,0,0,Other
3d8ba174aa2bd5e81d23e4444ef7db96,A,FALSE,label2,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3d8ba174aa2bd5e81d23e4444ef7db96,A,TRUE,label1,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3d8ba174aa2bd5e81d23e4444ef7db96,A,TRUE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3d8ba174aa2bd5e81d23e4444ef7db96,A,FALSE,label1,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
3d8ba174aa2bd5e81d23e4444ef7db96,A,FALSE,label2,vehicle,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
94babd96d43bab8cdd1ccc945c4688fb,D,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
94babd96d43bab8cdd1ccc945c4688fb,D,TRUE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
94babd96d43bab8cdd1ccc945c4688fb,D,FALSE,label1,electronics,critical,0,2,2,0,0,0,1,1,0,0,Basic
94babd96d43bab8cdd1ccc945c4688fb,D,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
94babd96d43bab8cdd1ccc945c4688fb,D,FALSE,label2,furniture,critical,3,2,2,0,0,1,1,1,0,0,Basic
94babd96d43bab8cdd1ccc945c4688fb,D,TRUE,label2,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
94babd96d43bab8cdd1ccc945c4688fb,D,FALSE,label1,vegetable,critical,3,2,2,0,0,1,1,1,0,0,Basic
94babd96d43bab8cdd1ccc945c4688fb,D,TRUE,label1,vehicle,critical,3,0,2,0,0,1,0,1,0,0,Subordinate
053700a517aa7e6f6889271eaaf20b07,B,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
053700a517aa7e6f6889271eaaf20b07,B,FALSE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
053700a517aa7e6f6889271eaaf20b07,B,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
053700a517aa7e6f6889271eaaf20b07,B,TRUE,label1,fruit,critical,0,2,0,0,0,0,1,0,0,0,Other
053700a517aa7e6f6889271eaaf20b07,B,FALSE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
053700a517aa7e6f6889271eaaf20b07,B,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
053700a517aa7e6f6889271eaaf20b07,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
053700a517aa7e6f6889271eaaf20b07,B,TRUE,label1,vehicle,critical,2,0,2,0,0,0.6666666666666666,0,1,0,0,Subordinate
e0edee78447903aad101f9ec3b0293fc,D,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
e0edee78447903aad101f9ec3b0293fc,D,TRUE,label2,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
e0edee78447903aad101f9ec3b0293fc,D,FALSE,label1,electronics,critical,3,2,2,0,0,1,1,1,0,0,Basic
e0edee78447903aad101f9ec3b0293fc,D,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
e0edee78447903aad101f9ec3b0293fc,D,FALSE,label2,furniture,critical,1,2,2,0,0,0.3333333333333333,1,1,0,0,Basic
e0edee78447903aad101f9ec3b0293fc,D,TRUE,label2,light,critical,0,2,2,0,0,0,1,1,0,0,Basic
e0edee78447903aad101f9ec3b0293fc,D,FALSE,label1,vegetable,critical,3,2,2,0,0,1,1,1,0,0,Basic
e0edee78447903aad101f9ec3b0293fc,D,TRUE,label1,vehicle,critical,2,0,2,0,0,0.6666666666666666,0,1,0,0,Subordinate
66b2ba6e6d6238a14c05339fea6d9118,C,TRUE,label1,animal,critical,3,1,2,0,0,1,0.5,1,0,0,Other
66b2ba6e6d6238a14c05339fea6d9118,C,FALSE,label1,beast,critical,3,2,2,0,0,1,1,1,0,0,Basic
66b2ba6e6d6238a14c05339fea6d9118,C,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
66b2ba6e6d6238a14c05339fea6d9118,C,FALSE,label2,fruit,critical,0,1,2,0,0,0,0.5,1,0,0,Other
66b2ba6e6d6238a14c05339fea6d9118,C,TRUE,label1,furniture,critical,2,0,2,0,0,0.6666666666666666,0,1,0,0,Subordinate
66b2ba6e6d6238a14c05339fea6d9118,C,FALSE,label1,light,critical,3,2,2,1,0,1,1,1,0.2,0,Other
66b2ba6e6d6238a14c05339fea6d9118,C,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
66b2ba6e6d6238a14c05339fea6d9118,C,FALSE,label2,vehicle,critical,2,1,2,0,0,0.6666666666666666,0.5,1,0,0,Other
1b5208a64f850c85c6941ee3e212c876,B,FALSE,label2,animal,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
1b5208a64f850c85c6941ee3e212c876,B,FALSE,label1,beast,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
1b5208a64f850c85c6941ee3e212c876,B,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
1b5208a64f850c85c6941ee3e212c876,B,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
1b5208a64f850c85c6941ee3e212c876,B,FALSE,label2,furniture,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
1b5208a64f850c85c6941ee3e212c876,B,FALSE,label1,light,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
1b5208a64f850c85c6941ee3e212c876,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
1b5208a64f850c85c6941ee3e212c876,B,TRUE,label1,vehicle,critical,0,2,0,0,0,0,1,0,0,0,Other
6a8f8e2853c58df69064ac3d2e421e3a,B,FALSE,label2,animal,critical,3,2,2,0,0,1,1,1,0,0,Basic
6a8f8e2853c58df69064ac3d2e421e3a,B,FALSE,label1,beast,critical,3,1,2,1,0,1,0.5,1,0.2,0,Other
6a8f8e2853c58df69064ac3d2e421e3a,B,TRUE,label2,electronics,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6a8f8e2853c58df69064ac3d2e421e3a,B,TRUE,label1,fruit,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6a8f8e2853c58df69064ac3d2e421e3a,B,FALSE,label2,furniture,critical,2,2,2,0,0,0.6666666666666666,1,1,0,0,Basic
6a8f8e2853c58df69064ac3d2e421e3a,B,FALSE,label1,light,critical,1,2,2,0,0,0.3333333333333333,1,1,0,0,Basic
6a8f8e2853c58df69064ac3d2e421e3a,B,TRUE,label2,vegetable,critical,0,0,2,0,0,0,0,1,0,0,Subordinate
6a8f8e2853c58df69064ac3d2e421e3a,B,TRUE,label1,vehicle,critical,2,0,2,0,0,0.6666666666666666,0,1,0,0,Subordinate
